200.10M.7-astral,200.10M.7-wqfm-resolved,200.10M.7-wqfm,200.10M.7-treeqmc,200.10M.6-astral,200.10M.6-wqfm-resolved,200.10M.6-wqfm,200.10M.6-treeqmc,200.2M.6-astral,200.2M.6-wqfm-resolved,200.2M.6-wqfm,200.2M.6-treeqmc,200.2M.7-astral,200.2M.7-wqfm-resolved,200.2M.7-wqfm,200.2M.7-treeqmc,200.500K.6-astral,200.500K.6-wqfm-resolved,200.500K.6-wqfm,200.500K.6-treeqmc,200.500K.7-astral,200.500K.7-wqfm-resolved,200.500K.7-wqfm,200.500K.7-treeqmc,500.2M.6-astral,500.2M.6-wqfm-resolved,500.2M.6-wqfm,500.2M.6-treeqmc,1000.2M.6-astral,1000.2M.6-wqfm-resolved,1000.2M.6-wqfm,1000.2M.6-treeqmc
0.06060606061,0.04545454545,0.04545454545,0.0404040404,0.0202020202,0.02525252525,0.02525252525,0.02525252525,0.0404040404,0.0303030303,0.0303030303,0.03535353535,0.02525252525,0.03535353535,0.03535353535,0.02525252525,0.0303030303,0.0202020202,0.0202020202,0.02525252525,0.0404040404,0.0404040404,0.03535353535,0.04545454545,0.0421686747,0.03614457831,0.03614457831,0.03212851406,0.02905811623,0.0250501002,0.0250501002,0.02004008016
0.0202020202,0.0202020202,0.0202020202,0.0202020202,0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.0303030303,0.02525252525,0.01515151515,0.02525252525,0.03535353535,0.0303030303,0.0303030303,0.0404040404,0.02525252525,0.0404040404,0.04545454545,0.0303030303,0.008032128514,0.008032128514,0.008032128514,0.008032128514,0.2274549098,0.1913827655,0.1893787575,0.1933867735
0.03535353535,0.0303030303,0.0303030303,0.03535353535,0.02525252525,0.01515151515,0.01515151515,0.01515151515,0.0303030303,0.03535353535,0.03535353535,0.03535353535,0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.05050505051,0.04545454545,0.04545454545,0.05555555556,0.0404040404,0.03535353535,0.03535353535,0.03535353535,0.07429718876,0.04618473896,0.04618473896,0.05421686747,0.02004008016,0.01703406814,0.01603206413,0.01703406814
0.2676767677,0.2878787879,0.2878787879,0.303030303,0.0202020202,0.02525252525,0.02525252525,0.02525252525,0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.0303030303,0.01515151515,0.01515151515,0.01515151515,0.0303030303,0.03535353535,0.0303030303,0.03535353535,0.03535353535,0.03535353535,0.0303030303,0.0303030303,0.01606425703,0.02008032129,0.02008032129,0.01606425703,0.0370741483,0.03406813627,0.03306613226,0.03907815631
0.1515151515,0.1515151515,0.1515151515,0.1616161616,0.005050505051,0.005050505051,0.005050505051,0.005050505051,0.02525252525,0.02525252525,0.02525252525,0.02525252525,0.09595959596,0.07575757576,0.07575757576,0.07575757576,0.05050505051,0.0404040404,0.0404040404,0.0404040404,0.0404040404,0.05050505051,0.05050505051,0.05555555556,0.01004016064,0.006024096386,0.006024096386,0.006024096386,0.02004008016,0.01703406814,0.01703406814,0.01603206413
0.08080808081,0.06565656566,0.06565656566,0.07575757576,0.0404040404,0.01515151515,0.01515151515,0.01515151515,0.0202020202,0.0202020202,0.0202020202,0.0202020202,0.07575757576,0.07070707071,0.07070707071,0.06565656566,0.03535353535,0.03535353535,0.0404040404,0.0303030303,0.05050505051,0.05555555556,0.04545454545,0.05050505051,0.02208835341,0.01204819277,0.01204819277,0.01606425703,0.05310621242,0.0621242485,0.04909819639,0.04709418838
0.1161616162,0.08080808081,0.08585858586,0.08585858586,0.1313131313,0.1060606061,0.09090909091,0.1060606061,0.0404040404,0.0404040404,0.0404040404,0.0404040404,0.08080808081,0.07070707071,0.07070707071,0.07070707071,0.08080808081,0.08080808081,0.09090909091,0.08080808081,0.05050505051,0.05555555556,0.05555555556,0.08585858586,0.01004016064,0.008032128514,0.008032128514,0.008032128514,0.01703406814,0.01603206413,0.01603206413,0.01703406814
0.0101010101,0.01515151515,0.01515151515,0.01515151515,0.0202020202,0.01515151515,0.02525252525,0.01515151515,0.08585858586,0.07575757576,0.07575757576,0.08080808081,0.09595959596,0.08080808081,0.07575757576,0.09090909091,0.05555555556,0.04545454545,0.04545454545,0.0303030303,0.05050505051,0.04545454545,0.0404040404,0.04545454545,0.0843373494,0.05823293173,0.05823293173,0.06024096386,0.02304609218,0.01803607214,0.01803607214,0.02204408818
0.04545454545,0.0202020202,0.0202020202,0.0202020202,0.005050505051,0.005050505051,0.005050505051,0.005050505051,0.02525252525,0.02525252525,0.02525252525,0.02525252525,0.02525252525,0.0303030303,0.03535353535,0.02525252525,0.0404040404,0.04545454545,0.0404040404,0.04545454545,0.07070707071,0.07070707071,0.07070707071,0.07575757576,0.02208835341,0.03012048193,0.02610441767,0.0281124498,0.01903807615,0.01603206413,0.01603206413,0.01603206413
0.1313131313,0.1262626263,0.1262626263,0.1262626263,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.05050505051,0.05555555556,0.05050505051,0.04545454545,0.05555555556,0.05050505051,0.05050505051,0.03535353535,0.01515151515,0.01515151515,0.02525252525,0.0303030303,0.0843373494,0.06425702811,0.06827309237,0.06224899598,0.02404809619,0.02404809619,0.02605210421,0.02004008016
0.02525252525,0.01515151515,0.01515151515,0.01515151515,0.0101010101,0.005050505051,0.005050505051,0.005050505051,0.0202020202,0.0202020202,0.0202020202,0.01515151515,0.0101010101,0.0202020202,0.02525252525,0.02525252525,0.06565656566,0.08585858586,0.08585858586,0.08080808081,0.0404040404,0.03535353535,0.0303030303,0.0202020202,0.01204819277,0.01204819277,0.01204819277,0.01204819277,0.02905811623,0.0250501002,0.0250501002,0.02404809619
0.09090909091,0.08080808081,0.08080808081,0.08080808081,0.0404040404,0.0404040404,0.0404040404,0.03535353535,0.005050505051,0.005050505051,0.005050505051,0.005050505051,0.0303030303,0.0404040404,0.0404040404,0.0303030303,0.005050505051,0.03535353535,0.0202020202,0.0202020202,0.04545454545,0.04545454545,0.04545454545,0.05050505051,0.01204819277,0.01004016064,0.01004016064,0.01204819277,0.02004008016,0.01703406814,0.01603206413,0.01803607214
0.04545454545,0.0404040404,0.0404040404,0.0404040404,0.0404040404,0.04545454545,0.04545454545,0.03535353535,0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.07070707071,0.05050505051,0.05050505051,0.03535353535,0.0303030303,0.0202020202,0.0202020202,0.02525252525,0.05050505051,0.0404040404,0.04545454545,0.0404040404,0.01606425703,0.01807228916,0.01807228916,0.01606425703,0.02004008016,0.02004008016,0.02004008016,0.01803607214
0.1313131313,0.101010101,0.101010101,0.1262626263,0.01515151515,0.0202020202,0.0202020202,0.0202020202,0.0404040404,0.03535353535,0.03535353535,0.03535353535,0.1262626263,0.1212121212,0.1212121212,0.101010101,0.06060606061,0.06060606061,0.06060606061,0.03535353535,0.0303030303,0.0303030303,0.0303030303,0.03535353535,0.03413654618,0.02208835341,0.02208835341,0.02610441767,0.03206412826,0.02805611222,0.02905811623,0.02805611222
0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.03535353535,0.0404040404,0.0404040404,0.0404040404,0.08080808081,0.06060606061,0.06060606061,0.09090909091,0.03535353535,0.0404040404,0.04545454545,0.0404040404,0.05555555556,0.04545454545,0.0404040404,0.0404040404,0.08634538153,0.06224899598,0.06626506024,0.06626506024,0.04809619238,0.04108216433,0.03907815631,0.03607214429
0.0303030303,0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.02525252525,0.01515151515,0.01515151515,0.0202020202,0.05555555556,0.05555555556,0.05555555556,0.05555555556,0.05050505051,0.05050505051,0.05555555556,0.05050505051,0.05050505051,0.06060606061,0.07070707071,0.0303030303,0.02610441767,0.02008032129,0.02208835341,0.02409638554,0.01803607214,0.01803607214,0.01803607214,0.01603206413
0.0404040404,0.0404040404,0.0404040404,0.05050505051,0.02525252525,0.02525252525,0.02525252525,0.02525252525,0.01515151515,0.0101010101,0.0101010101,0.0101010101,0.0303030303,0.05050505051,0.05050505051,0.04545454545,0.1212121212,0.1060606061,0.101010101,0.1161616162,0.0303030303,0.0202020202,0.02525252525,0.0303030303,0.03413654618,0.02610441767,0.02610441767,0.02409638554,0.03907815631,0.03507014028,0.03507014028,0.03507014028
0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.0101010101,0.01515151515,0.01515151515,0.0101010101,0,0,0,0,0.07070707071,0.06565656566,0.08080808081,0.07575757576,0.08585858586,0.06565656566,0.06565656566,0.07575757576,0.02610441767,0.01807228916,0.02008032129,0.02008032129,0.03006012024,0.02905811623,0.02805611222,0.02905811623
0.02525252525,0.02525252525,0.02525252525,0.02525252525,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.03535353535,0.03535353535,0.03535353535,0.0303030303,0.02525252525,0.02525252525,0.02525252525,0.0303030303,0.05050505051,0.03535353535,0.03535353535,0.02525252525,0.1212121212,0.1060606061,0.1212121212,0.1565656566,0.01004016064,0.01204819277,0.01204819277,0.01204819277,0.0250501002,0.01903807615,0.01903807615,0.02004008016
0.04545454545,0.01515151515,0.01515151515,0.01515151515,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.0202020202,0.0202020202,0.0202020202,0.0202020202,0.02525252525,0.0303030303,0.0303030303,0.0303030303,0.0202020202,0.03535353535,0.02525252525,0.0404040404,0.09090909091,0.1262626263,0.1313131313,0.1313131313,0.0140562249,0.01004016064,0.01004016064,0.006024096386,0.03106212425,0.04208416834,0.04208416834,0.03006012024
0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.0303030303,0.0202020202,0.0202020202,0.0202020202,0.0202020202,0.01515151515,0.01515151515,0.01515151515,0.0101010101,0.005050505051,0.005050505051,0.0101010101,0.0303030303,0.0303030303,0.0303030303,0.02525252525,0.05050505051,0.04545454545,0.04545454545,0.05555555556,0.01204819277,0.01606425703,0.01606425703,0.02008032129,,,,
0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.005050505051,0.005050505051,0.005050505051,0.005050505051,0.0303030303,0.02525252525,0.0303030303,0.02525252525,0.0303030303,0.02525252525,0.02525252525,0.02525252525,0.04545454545,0.0303030303,0.05050505051,0.04545454545,0.09595959596,0.1414141414,0.1212121212,0.08080808081,0.0421686747,0.0421686747,0.04016064257,0.03815261044,,,,
0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.005050505051,0.005050505051,0.005050505051,0.005050505051,0.04545454545,0.0404040404,0.0404040404,0.0404040404,0.06565656566,0.04545454545,0.04545454545,0.04545454545,0.06565656566,0.07070707071,0.06565656566,0.06060606061,0.08585858586,0.08080808081,0.07575757576,0.08080808081,0.02208835341,0.01204819277,0.01204819277,0.01204819277,,,,
0.2424242424,0.2474747475,0.2373737374,0.2777777778,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.005050505051,0.0101010101,0.0101010101,0.0101010101,0.0303030303,0.05555555556,0.05555555556,0.0303030303,0.01515151515,0.0202020202,0.0202020202,0.02525252525,0.02525252525,0.0303030303,0.02525252525,0.03535353535,0.04016064257,0.03614457831,0.03815261044,0.03614457831,,,,
0.07070707071,0.06060606061,0.06060606061,0.06565656566,0.005050505051,0.005050505051,0.0101010101,0.005050505051,0.0202020202,0.01515151515,0.01515151515,0.01515151515,0.0202020202,0.0202020202,0.0202020202,0.0202020202,0.03535353535,0.06565656566,0.05555555556,0.0404040404,0.101010101,0.1060606061,0.08585858586,0.09090909091,0.0281124498,0.01807228916,0.01807228916,0.01807228916,,,,
0.05050505051,0.0202020202,0.0202020202,0.0303030303,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.101010101,0.07575757576,0.07575757576,0.06565656566,0.0101010101,0.0101010101,0.0101010101,0.01515151515,0.05050505051,0.06060606061,0.06060606061,0.05555555556,0.0404040404,0.04545454545,0.05050505051,0.0404040404,0.0702811245,0.06024096386,0.05823293173,0.06425702811,,,,
0.005050505051,0.005050505051,0.005050505051,0.005050505051,0.1363636364,0.1262626263,0.1262626263,0.1212121212,0.04545454545,0.05050505051,0.05555555556,0.05555555556,0.1262626263,0.09595959596,0.09595959596,0.08585858586,0.03535353535,0.03535353535,0.03535353535,0.04545454545,0.06565656566,0.03535353535,0.0404040404,0.04545454545,0.03212851406,0.03614457831,0.03614457831,0.03413654618,,,,
0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.03535353535,0.03535353535,0.03535353535,0.03535353535,0.0202020202,0.0202020202,0.0202020202,0.02525252525,0.06565656566,0.06565656566,0.07070707071,0.06565656566,0.06565656566,0.06060606061,0.05555555556,0.0404040404,0.03413654618,0.02409638554,0.0281124498,0.02610441767,,,,
0.05555555556,0.05050505051,0.05050505051,0.05555555556,0.005050505051,0.005050505051,0.005050505051,0.005050505051,0.05050505051,0.0404040404,0.0404040404,0.0404040404,0.06565656566,0.08585858586,0.08585858586,0.06565656566,0.03535353535,0.01515151515,0.0202020202,0.005050505051,0.03535353535,0.03535353535,0.03535353535,0.02525252525,0.02208835341,0.02208835341,0.02208835341,0.02208835341,,,,
0.0202020202,0.01515151515,0.01515151515,0.01515151515,0.0101010101,0.01515151515,0.0101010101,0.0101010101,0.03535353535,0.02525252525,0.02525252525,0.02525252525,0.1161616162,0.09595959596,0.09595959596,0.1262626263,0.06565656566,0.06565656566,0.06060606061,0.05555555556,0.05555555556,0.04545454545,0.04545454545,0.04545454545,0.01004016064,0.01204819277,0.01204819277,0.01004016064,,,,
0,0,0,0.005050505051,0.005050505051,0,0,0,0.0202020202,0.0202020202,0.0202020202,0.0202020202,0.01515151515,0.0202020202,0.02525252525,0.01515151515,0.0303030303,0.0303030303,0.03535353535,0.0303030303,0.04545454545,0.03535353535,0.03535353535,0.0303030303,0.01807228916,0.02409638554,0.02409638554,0.01807228916,,,,
0,0.005050505051,0,0,0.005050505051,0.005050505051,0.005050505051,0.005050505051,0.01515151515,0.01515151515,0.01515151515,0.0202020202,0.0202020202,0.01515151515,0.01515151515,0.01515151515,0.06060606061,0.05050505051,0.06060606061,0.05555555556,0.05050505051,0.05050505051,0.05555555556,0.02525252525,0.01606425703,0.01204819277,0.01004016064,0.01204819277,,,,
0.0303030303,0.0303030303,0.0303030303,0.0202020202,0.01515151515,0.0101010101,0.0101010101,0.0101010101,0.0202020202,0.0202020202,0.0202020202,0.0202020202,0.196969697,0.1818181818,0.1818181818,0.196969697,0.03535353535,0.0303030303,0.0303030303,0.0303030303,0.06060606061,0.05555555556,0.04545454545,0.03535353535,0.03413654618,0.0281124498,0.0281124498,0.03012048193,,,,
0.03535353535,0.0303030303,0.0303030303,0.02525252525,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.03535353535,0.03535353535,0.03535353535,0.03535353535,0.01515151515,0.01515151515,0.01515151515,0.0101010101,0.06060606061,0.07070707071,0.07070707071,0.06565656566,0.08585858586,0.09090909091,0.08080808081,0.09090909091,0.04417670683,0.0421686747,0.0421686747,0.0421686747,,,,
0.07070707071,0.05555555556,0.05050505051,0.05555555556,0.0101010101,0.005050505051,0.005050505051,0.005050505051,0.2828282828,0.2727272727,0.2474747475,0.2777777778,0.02525252525,0.0404040404,0.0404040404,0.0404040404,0.05050505051,0.05050505051,0.05555555556,0.05555555556,0.1565656566,0.1565656566,0.1464646465,0.1666666667,0.01807228916,0.01606425703,0.01606425703,0.01606425703,,,,
0.0101010101,0.0101010101,0.0101010101,0.005050505051,0,0,0,0,0.02525252525,0.02525252525,0.02525252525,0.0202020202,0.0202020202,0.0202020202,0.0202020202,0.02525252525,0.01515151515,0.03535353535,0.0303030303,0.0101010101,0.04545454545,0.03535353535,0.0202020202,0.02525252525,0.03012048193,0.02610441767,0.02610441767,0.03012048193,,,,
0.05555555556,0.04545454545,0.04545454545,0.05555555556,0.0202020202,0.02525252525,0.0202020202,0.03535353535,0.02525252525,0.01515151515,0.01515151515,0.01515151515,0.04545454545,0.0303030303,0.0303030303,0.02525252525,0.08585858586,0.09090909091,0.09595959596,0.09090909091,0.08585858586,0.06565656566,0.06565656566,0.06565656566,0.03614457831,0.03012048193,0.03012048193,0.03212851406,,,,
0.05050505051,0.0404040404,0.0404040404,0.0404040404,0.04545454545,0.0303030303,0.0303030303,0.0404040404,0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.0202020202,0.0202020202,0.0202020202,0.02525252525,0.06565656566,0.07070707071,0.07070707071,0.07575757576,0.02610441767,0.0281124498,0.02008032129,0.0281124498,,,,
0.005050505051,0.005050505051,0.005050505051,0.005050505051,0.005050505051,0,0,0,0.0101010101,0,0,0.005050505051,0.0303030303,0.0303030303,0.0303030303,0.0303030303,0.06060606061,0.05555555556,0.05050505051,0.06060606061,0.06565656566,0.05050505051,0.04545454545,0.05050505051,0.1104417671,0.08232931727,0.08232931727,0.0843373494,,,,
0.005050505051,0.005050505051,0.005050505051,0.005050505051,0.0101010101,0.01515151515,0.01515151515,0.01515151515,0.0303030303,0.01515151515,0.01515151515,0.0202020202,0.02525252525,0.01515151515,0.01515151515,0.01515151515,0.06565656566,0.07575757576,0.07070707071,0.08585858586,0.05050505051,0.0404040404,0.04545454545,0.0404040404,0.01204819277,0.004016064257,0.004016064257,0.004016064257,,,,
0.04545454545,0.0404040404,0.0404040404,0.0404040404,0,0.005050505051,0.005050505051,0.005050505051,0.0404040404,0.0404040404,0.0404040404,0.04545454545,0.0202020202,0.0202020202,0.0202020202,0.0202020202,0.07070707071,0.07575757576,0.08585858586,0.06060606061,0.0303030303,0.02525252525,0.0303030303,0.02525252525,0.02610441767,0.02008032129,0.02008032129,0.02008032129,,,,
0.06060606061,0.05555555556,0.05555555556,0.05555555556,0.02525252525,0.0202020202,0.0202020202,0.02525252525,0.0303030303,0.0303030303,0.0303030303,0.0303030303,0.0303030303,0.03535353535,0.0303030303,0.01515151515,0.2171717172,0.2222222222,0.2222222222,0.2171717172,0.1515151515,0.1616161616,0.1616161616,0.2121212121,0.02208835341,0.0281124498,0.0281124498,0.02610441767,,,,
0.0202020202,0.0202020202,0.0202020202,0.0202020202,0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.005050505051,0,0,0,0.0101010101,0.01515151515,0.01515151515,0.0101010101,0.02525252525,0.02525252525,0.0202020202,0.0202020202,0.06565656566,0.05555555556,0.05555555556,0.05555555556,0.01606425703,0.01807228916,0.01807228916,0.01606425703,,,,
0.0303030303,0.0303030303,0.0303030303,0.0303030303,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.09595959596,0.07070707071,0.07070707071,0.06565656566,0.1111111111,0.1161616162,0.09090909091,0.08080808081,0.1818181818,0.196969697,0.196969697,0.2222222222,0.0702811245,0.06827309237,0.0702811245,0.05823293173,,,,
0.03535353535,0.0202020202,0.0202020202,0.0202020202,0.06060606061,0.05050505051,0.0404040404,0.06060606061,0.02525252525,0.02525252525,0.02525252525,0.02525252525,0.0101010101,0.01515151515,0.01515151515,0.01515151515,0.0303030303,0.05050505051,0.04545454545,0.0303030303,0.04545454545,0.0404040404,0.0404040404,0.03535353535,0.01807228916,0.01204819277,0.01204819277,0.01204819277,,,,
0.06060606061,0.0202020202,0.0202020202,0.0303030303,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.005050505051,0.005050505051,0.005050505051,0.005050505051,0.07070707071,0.06060606061,0.06060606061,0.05555555556,0.08585858586,0.05555555556,0.06060606061,0.05555555556,0.08080808081,0.09090909091,0.08585858586,0.09090909091,0.0281124498,0.02409638554,0.02008032129,0.02409638554,,,,
0.03535353535,0.03535353535,0.03535353535,0.0404040404,0.005050505051,0.005050505051,0.005050505051,0.005050505051,0.03535353535,0.0404040404,0.0404040404,0.03535353535,0.0101010101,0.005050505051,0.005050505051,0.0101010101,0.06060606061,0.06565656566,0.06060606061,0.05050505051,0.05050505051,0.06060606061,0.06060606061,0.04545454545,0.08032128514,0.05823293173,0.05823293173,0.05823293173,,,,
0.0101010101,0.005050505051,0.005050505051,0.005050505051,0,0,0,0,0.0101010101,0.0101010101,0.0101010101,0.0101010101,0.01515151515,0.0202020202,0.0202020202,0.01515151515,,,,,0.08585858586,0.1111111111,0.1111111111,0.06060606061,0.01807228916,0.01204819277,0.01204819277,0.01204819277,,,,
0.01515151515,0.01515151515,0.01515151515,0.01515151515,0.0101010101,0.005050505051,0.005050505051,0.005050505051,0.03535353535,0.03535353535,0.03535353535,0.04545454545,0.0101010101,0.0101010101,0.0101010101,0.0101010101,,,,,0.03535353535,0.0404040404,0.03535353535,0.03535353535,0.03413654618,0.03012048193,0.03212851406,0.0281124498,,,,
0.0202020202,0.01515151515,0.01515151515,0.01515151515,0.005050505051,0.005050505051,0.005050505051,0.005050505051,0.09595959596,0.1111111111,0.1111111111,0.08585858586,0.03535353535,0.0303030303,0.0303030303,0.0303030303,,,,,0.08585858586,0.08080808081,0.07575757576,0.07070707071,0.05823293173,0.05421686747,0.05421686747,0.05020080321,,,,